,Hoja1 * s_GENERA,Hoja1 * s_B_C_D,Hoja1 * s_B,Hoja1 * s_C,Hoja1 * s_D,Hoja1 * s_E,Hoja1 * s_08,Hoja1 * s_10,Hoja1 * s_11,Hoja1 * s_13,Hoja1 * s_14,Hoja1 * s_15,Hoja1 * s_16,Hoja1 * s_17,Hoja1 * s_18,Hoja1 * s_19,Hoja1 * s_20,Hoja1 * s_21,Hoja1 * s_22,Hoja1 * s_23,Hoja1 * s_24,Hoja1 * s_25,Hoja1 * s_26,Hoja1 * s_27,Hoja1 * s_28,Hoja1 * s_29,Hoja1 * s_30,Hoja1 * s_31,Hoja1 * s_32,Hoja1 * s_35,Hoja1 * s_33,Hoja1 * s_36,Hoja1 * s_CD,Hoja1 * s_CN,Hoja1 * s_EN,Hoja1 * s_EQ,Hoja1 * s_IN,Hoja1 * s_XC,Hoja1 * s_EN_X_E,Hoja1 * s_051,Hoja1 * s_061,Hoja1 * s_072,Hoja1 * s_081
2004-01-31,118.608924076,119.164582761,287.046979551,118.205822176,111.797475632,,241.798458675,85.853234807,87.564680124,179.276163614,224.35582147,220.659486711,216.671076475,100.038326602,135.401676774,90.875702925,92.718599174,62.653766343,114.667956583,216.925242551,120.285886601,140.679313089,126.272379978,131.177466307,106.030577636,109.551550012,138.07725411,222.39518943,104.823733458,111.797475632,69.72252075,,213.574497314,96.54581955,109.033073056,121.506522074,133.370952792,105.418473525,112.133697459,501.285154009,144.383340208,140.253842589,270.85305126
2004-02-29,125.205356217,125.791917845,304.136557547,126.38438717,108.328284696,,263.929165062,88.163187313,82.34191367,192.02539035,266.91654641,233.146546272,218.656860272,103.929274822,133.783974543,85.242911421,94.479078905,73.939652202,120.56651402,239.772408528,127.113258906,158.305409694,140.668253917,148.91623732,119.152593874,119.421059022,148.078525489,251.777697373,108.563622012,108.328284696,60.951694095,,238.408741188,101.208844863,105.107882426,133.103673856,143.366634479,111.326541822,108.09688435,526.842626083,124.468396731,154.724477142,301.358685019
2004-03-31,139.286201749,139.938729275,338.315713538,141.463616377,114.707119642,,293.709992175,98.365477548,109.566972846,209.811348636,279.076753536,260.913823453,242.706908475,114.271005617,162.740844486,95.288056269,106.900241453,80.027190635,131.183917408,259.917221539,145.609231149,173.295828301,160.136959625,165.611551213,127.002371445,133.238371636,169.872340732,281.413502798,129.079582077,114.707119642,125.90022059,,265.135117928,115.727810042,112.631164466,147.863685214,158.93133882,126.965546136,115.834109475,599.92802868,123.188150364,152.374545035,336.178246785
2004-04-30,123.556248182,124.135084074,294.577980024,125.74543678,100.718446515,,259.284448906,89.221915545,109.233604774,189.507024575,198.21137615,184.18412852,224.393569017,103.724488073,145.593200832,88.81034604,96.924189643,61.080582254,113.252302798,237.315724014,132.823424833,157.975949944,140.394046794,146.978388385,109.779725133,116.679528741,144.048162396,248.991425068,117.325646623,100.718446515,91.927145193,,229.894143288,100.784933471,99.983327992,129.018313569,144.223407195,110.515630487,102.82660057,508.459181258,106.6160724,116.630840883,296.428481583
2004-05-31,132.055497287,132.674150433,304.715865275,135.585272788,99.48744328,,272.945378775,92.783092325,117.01219311,197.849111205,191.117921993,169.561124561,236.970199729,110.175270649,159.505440023,95.757455561,103.966108568,73.25565912,123.987677334,258.443210831,142.505880101,165.553524185,163.564548658,160.692396227,124.073349963,128.742261976,161.811614546,272.548090919,119.676433714,99.48744328,131.562399823,,260.877818979,107.037626504,100.528493357,143.251181665,153.933497976,118.393054882,103.387269057,509.355934664,104.340078859,134.069810729,310.602816462
2004-06-30,136.622258,137.262305491,327.888174422,140.057925519,104.523365606,,289.338494617,97.114253274,128.235584852,191.081003184,202.872788881,182.541094368,250.870686306,108.332189913,161.93199337,89.373625191,103.47708642,74.965641825,125.28535997,261.636900699,136.050909922,177.249345297,172.06496946,167.102204239,130.517197223,140.476011577,168.37961366,288.505832302,124.378007896,104.523365606,141.776527067,,272.467132786,111.700651817,103.363353257,154.189404368,155.647043408,123.490211844,106.302745191,574.818933309,104.837952446,185.273594532,330.323630205
2004-07-31,136.622258,137.262305491,318.908904627,138.907814817,112.133203787,,297.535052539,98.55797359,127.235480637,192.654981794,259.012411779,238.732862391,243.589479051,107.615436293,134.431055435,96.132974995,105.041957292,83.447156047,127.290869499,262.373906053,128.478733367,176.260966048,158.62882045,169.040053173,136.258079327,124.465474738,162.557978082,296.358054252,120.317557466,112.133203787,119.904971991,,281.927797119,113.396297385,110.123403786,145.359754716,154.790270692,125.691256896,113.255034434,467.208524577,134.425868469,157.198089886,343.573551939
2004-08-31,90.320378548,90.743511151,232.592053057,87.025043137,104.41145622,,204.640729432,90.761883882,109.900340917,56.348434217,187.469859855,113.369356538,94.214409017,78.535718018,119.548194906,96.696254145,80.297436627,34.678449275,77.27110243,182.531659361,79.6940549,89.118862273,89.391521982,84.967222495,63.8526683,47.592965671,83.14489788,121.329494006,57.273721849,104.41145622,153.100885533,,119.913920419,86.265968291,103.581419403,69.84648232,94.530589666,89.779469211,106.527012586,362.288376064,118.991787275,0.000001119,234.184663205
2004-09-30,133.450896394,134.0760867,320.936481678,136.352013256,104.859093761,,296.168959552,97.402997337,110.678199751,189.664422436,273.199320092,195.849671005,243.148193763,102.90534108,145.431430609,87.120508589,100.151735817,80.437586484,123.987677334,249.107809679,136.175043964,169.012851556,164.79848071,165.313420608,123.604706526,134.554306171,154.049433774,269.508521132,123.523176226,104.859093761,194.401486996,,264.425568103,111.594673969,102.709154818,148.786185924,149.935225302,122.910989462,105.629943006,509.355934664,97.796597431,159.548021993,333.713145067
2004-10-31,129.772116931,130.380072904,296.895210938,132.390520837,103.96381868,,271.852504386,98.365477548,102.121752581,185.886873773,221.721109926,178.433508986,259.917034712,103.212521202,159.181899577,86.087830147,100.836366823,69.083301317,124.459561929,249.599146582,134.064765252,162.423656564,149.717088964,155.326045332,122.433097934,122.710895359,153.303070239,263.68267904,117.325646623,103.96381868,130.230122357,,251.417154646,107.885449288,101.618824088,139.034035562,148.935657133,118.624743835,104.508606032,477.96956545,87.270127308,119.970218088,305.364475311
2004-11-30,135.987985679,136.625061733,328.757136015,138.65223466,108.887831621,,297.808271136,103.370374644,122.901695707,188.72003527,209.358232682,162.66038112,254.842253899,107.001076048,171.15289609,90.781823066,98.293451656,78.180409312,125.757244565,257.460537026,135.430239713,171.483799678,169.322898233,167.549400147,124.424832541,129.729212877,167.33470471,278.880527976,121.386097053,108.887831621,229.151724249,,267.73680062,114.879987258,106.852411595,148.390828477,152.648338902,126.270479278,109.89102351,563.609515733,80.228772293,111.807296033,334.945695926
2004-12-31,118.228360684,118.782236506,266.771209048,117.31129163,116.721488572,,237.153742519,94.708052746,116.345456967,156.296075916,187.469859855,150.009018144,214.685292678,95.021051266,159.181899577,95.100296553,83.5249828,57.318620301,98.03402461,216.433905649,104.148461154,141.173502713,160.411166747,143.698951728,127.705336601,84.329471431,131.359982288,238.606228295,98.519349897,116.721488572,167.866960787,,219.014379306,100.678955623,113.067296759,119.002591576,127.944725591,109.704719152,116.282644265,451.51533997,76.53028279,59.366705858,267.463536398
2005-01-31,119.62375979,120.184172774,257.791939254,117.822451942,123.995598598,,234.96799374,87.585699186,88.453661648,155.823882333,212.803624701,192.399299284,209.610511865,101.164653718,157.725967568,97.822812446,94.381274476,59.028603007,114.432014285,219.627595516,124.382309984,147.103778206,126.272379978,136.543817202,92.088435384,99.901363424,132.255618531,220.368809572,98.733057814,123.995598598,105.249919859,,210.263264798,97.181686638,118.955082704,114.126516395,135.227293677,105.766006955,122.337863928,407.126046369,73.400791672,96.099855108,264.38215925
2005-02-28,123.936811575,124.517430329,268.798786098,123.956375687,116.609579187,,266.388132438,85.468242722,85.675594386,168.415711209,241.380111446,205.05066226,215.567863255,100.95986697,150.12276708,80.361158785,94.185665617,69.562096475,120.094629425,237.070055563,122.892701481,161.435277315,142.861910898,148.91623732,112.357264037,112.841386349,145.540889467,246.205152763,110.914409103,116.609579187,99.920809992,,233.678409022,99.619177142,109.033073056,129.940814279,140.939111784,109.588874676,112.133697459,374.842923749,46.728992373,88.679016875,303.207511308
2005-03-31,130.152680323,130.762419158,283.571133179,130.729249823,118.064401193,,272.945378775,94.13056462,104.01083832,172.822851315,238.948070021,193.22081636,220.20135878,106.07953568,174.226530329,89.091985615,98.586864945,71.545676414,120.920427467,249.844815034,131.33381633,164.400415062,142.176393092,148.319976109,117.278020126,116.679528741,174.499794653,254.057374713,116.150253078,118.064401193,99.143648137,,234.151442238,108.521316376,112.41309832,136.530105064,146.07974808,118.045521453,115.60984208,417.887087242,72.902918085,64.684973258,307.213301599
2005-04-30,132.562915144,133.183945439,294.577980024,135.840852944,102.84472483,,295.076085162,97.114253274,109.122482084,180.535346501,181.389756292,175.14744068,240.059196746,107.103469422,171.15289609,89.843024482,104.357326286,76.060030757,127.054927201,265.321927469,133.319961001,174.28420755,139.160114742,159.052677898,129.814232068,123.807507471,162.408705375,269.255223649,125.446547482,102.84472483,98.255463159,,250.234571604,109.899028401,100.96462565,143.910110743,153.362316166,120.362410981,103.835803847,397.710135605,60.384953614,214.585905549,339.259623933
2005-05-31,132.43606068,133.056496687,320.067520085,135.585272788,101.72563098,,313.381731186,93.841820557,120.012505754,179.590959335,164.568136435,150.666231805,230.571563051,107.103469422,168.07926185,95.475815986,102.401237696,73.871252894,127.880725243,267.041606629,134.933703545,179.885023294,143.410325143,152.791935188,131.688805816,123.807507471,157.184160625,270.015116096,118.501040169,101.72563098,110.579029725,,249.525021779,107.77947144,101.727857161,145.359754716,153.362316166,118.393054882,104.620739729,458.240990516,74.752162837,142.851135971,351.585132523
2005-06-30,136.495403536,137.134856739,333.391597844,139.291185051,107.656828386,,307.097703447,97.499245358,136.125295878,177.387389282,184.024467836,165.617842595,236.970199729,104.85081519,171.15289609,88.716466182,102.401237696,78.522405854,125.639273417,271.954975656,131.830352498,182.685431166,151.636538823,164.568094095,130.868679801,133.348032847,167.185432003,286.479452444,122.775198515,107.656828386,105.582989225,,267.500284012,113.502275233,105.434981645,152.476188764,153.647907071,124.996190037,108.433285443,560.919255514,71.907170911,161.03218964,352.509545667
2005-07-31,131.928642823,132.546701681,307.902057783,133.157261305,115.042847797,,284.147341267,99.135461716,133.680596687,168.100915487,226.990533014,183.691218275,242.927551119,108.332189913,145.593200832,97.447293012,103.770499709,71.272079181,122.572023549,258.934547734,117.927339805,174.6136673,133.950179412,156.071371845,127.119532304,108.345276688,165.095614103,285.972857479,106.853958673,115.042847797,91.038960215,,256.857036637,110.852829033,112.631164466,136.134747617,148.507270775,121.752544698,115.834109475,483.79846259,90.043994435,106.61270927,325.393426769
2005-08-31,93.999158011,94.439524948,246.495438545,91.242115712,103.96381868,,218.028440703,97.018005252,112.011672037,53.830068442,178.957714867,114.519480445,111.645177899,84.064960225,128.930867848,95.006416694,84.503027096,41.176383557,80.928208041,189.410375999,81.68019957,107.568608252,80.342686935,90.333573389,63.149703145,46.934998404,77.024716887,133.741070637,52.892709543,103.96381868,94.258630759,,125.590319019,90.717037908,103.145287111,71.427912109,100.813589584,94.297403791,106.078477796,438.512415582,61.30957599,0.000001119,244.353207792
2005-09-30,133.831459787,134.458432955,315.143404391,136.479803334,106.985372076,,289.338494617,100.097941927,118.679033468,167.943517626,253.742988691,173.997316774,228.806421899,103.110127828,160.314291139,98.667731171,103.183673132,76.128430065,124.931446524,254.758184061,133.568229084,178.237724546,158.765924012,158.307351385,119.269754734,126.987682596,158.527614989,270.775008543,113.158342235,106.985372076,117.795532669,,254.491870554,112.972385993,106.852411595,145.096183085,150.220816207,123.721900797,109.89102351,535.361783441,70.698049343,117.867647256,319.538810189
2005-10-31,129.772116931,130.380072904,282.702171586,132.262730759,105.530550071,,273.218597372,98.750469632,103.455224868,161.018011744,193.549963418,149.023197652,240.059196746,101.369440467,176.006002784,100.545328339,99.369300381,71.408877797,122.807965847,253.775510255,133.071692917,174.6136673,136.555147077,155.326045332,119.621237311,114.815288151,154.198706482,267.482141274,108.884183888,105.530550071,101.364110581,,252.363221079,107.991427136,105.434981645,136.134747617,148.364475322,118.740588312,108.433285443,405.332539556,79.9442731,163.382121747,306.288888455
2005-11-30,137.383384786,138.026998001,321.805443271,139.163394973,115.714304107,,307.097703447,109.337751951,112.67840818,167.156528321,191.523262231,147.380163499,250.870686306,109.048943532,174.550070776,95.945215278,100.934171253,74.486846668,126.111158012,262.619574504,136.050909922,182.85016104,151.773642384,172.766685739,125.479280275,123.69784626,157.631978746,292.8118895,113.265196194,115.714304107,168.866168887,,279.562631036,114.350098018,112.74019754,146.414041242,154.504679787,126.50216823,115.946243173,490.524113136,77.810529156,199.125825899,342.95727651
2005-12-31,120.004323183,120.566519029,243.598899902,118.205822176,124.555145523,,216.662347716,94.804300768,109.678095536,136.306547576,164.568136435,120.927313641,220.422001424,95.430624762,163.549695602,97.447293012,85.67668025,57.797415458,102.163014816,217.662247905,108.493152621,149.080536704,138.337493375,145.785865964,137.078205342,84.768116275,139.719253888,242.152393047,94.779461343,124.555145523,140.333226478,,224.217744689,98.347442966,119.17314885,124.142238388,128.658702854,107.85120753,122.562131323,409.816306587,73.685290865,129.246265878,240.3474175
2006-01-31,128.249863359,128.850687884,260.978131761,127.406707794,130.262524159,,243.710988856,99.135461716,92.787446578,156.610871638,202.467448644,169.725427976,213.802722102,105.157995312,156.593576006,101.953526215,99.858322528,72.708464654,119.386802533,237.807060917,129.844207827,164.070955312,119.828512596,147.425584293,110.24836857,111.635113025,147.929252781,254.81726716,106.533396797,130.262524159,123.013619413,,241.246940488,105.236003088,123.752537918,128.491170307,142.509861763,115.496942972,127.271746616,392.329615168,65.008065492,209.143957512,270.85305126
2006-02-28,129.010990145,129.615380394,289.364210466,129.451349042,118.735857503,,273.49181597,92.975588367,88.342538958,155.666484472,244.01482299,194.863850513,224.172926373,100.140719976,152.549320428,89.091985615,95.65273206,81.531975416,120.684485169,250.336151936,127.361526989,167.365552808,128.740244082,162.779310463,126.065084571,117.227834798,149.720525267,257.603539465,107.708790343,118.735857503,110.134937236,,241.246940488,105.13002524,112.085999101,137.189034143,144.937384458,115.496942972,115.273440988,436.71890877,58.037835276,192.941794038,310.602816462
2006-03-31,146.263197283,146.948410614,330.784713065,148.619860747,119.295404428,,316.387135757,102.311646412,111.456058585,180.063152918,256.783040472,229.860477966,255.504181831,114.271005617,171.799976982,103.080084516,108.465112325,92.681062658,134.72305187,286.695082738,148.712582196,189.274626158,150.951021016,177.536775423,145.045143772,141.353301267,180.619975646,299.904219004,130.789245416,119.295404428,198.398319396,,279.799147644,119.013123331,117.319586608,162.228339125,164.785952379,131.135947287,120.655858466,517.875092022,56.046340928,71.734769578,358.980437676
